order_date,sales,year,month,day,day_name,day_of_week,date_is_weekend
2017-09-18,29.26,2017,9,18,Monday,0,0
2017-09-29,51.168,2017,9,29,Friday,4,0
2017-03-18,46.2,2017,3,18,Saturday,5,1
2017-10-21,17.856,2017,10,21,Saturday,5,1
2017-12-08,218.81,2017,12,8,Friday,4,0
2017-11-03,35.88,2017,11,3,Friday,4,0
2017-12-24,31.74,2017,12,24,Sunday,6,1
2017-10-07,1027.21,2017,10,7,Saturday,5,1
2017-09-24,531.888,2017,9,24,Sunday,6,1
2017-12-10,1669.6,2017,12,10,Sunday,6,1
2017-06-12,544.14,2017,6,12,Monday,0,0
2017-03-06,68.416,2017,3,6,Monday,0,0
2017-12-03,238.684,2017,12,3,Sunday,6,1
2017-06-26,287.424,2017,6,26,Monday,0,0
2017-12-10,684.78,2017,12,10,Sunday,6,1
2017-09-07,478.08,2017,9,7,Thursday,3,0
2017-11-11,34.92,2017,11,11,Saturday,5,1
2017-11-23,10.688,2017,11,23,Thursday,3,0
2017-01-30,419.136,2017,1,30,Monday,0,0
2017-05-13,2229.18,2017,5,13,Saturday,5,1
2017-01-14,154.9,2017,1,14,Saturday,5,1
2017-10-12,7.968,2017,10,12,Thursday,3,0
2017-11-23,316.32,2017,11,23,Thursday,3,0
2017-05-08,47.992,2017,5,8,Monday,0,0
2017-05-20,41.28,2017,5,20,Saturday,5,1
2017-04-24,107.986,2017,4,24,Monday,0,0
2017-09-11,2089.412,2017,9,11,Monday,0,0
2017-12-22,474.95,2017,12,22,Friday,4,0
2017-12-11,116.312,2017,12,11,Monday,0,0
2017-06-04,30.336,2017,6,4,Sunday,6,1
2017-10-03,33.472,2017,10,3,Tuesday,1,0
2017-04-01,5282.648,2017,4,1,Saturday,5,1
2017-11-07,710.322,2017,11,7,Tuesday,1,0
2017-09-08,258.528,2017,9,8,Friday,4,0
2017-11-12,94.36,2017,11,12,Sunday,6,1
2017-10-12,2258.28,2017,10,12,Thursday,3,0
2017-07-08,75.18,2017,7,8,Saturday,5,1
2017-11-25,1240.418,2017,11,25,Saturday,5,1
2017-06-03,1099.5,2017,6,3,Saturday,5,1
2017-01-26,11.84,2017,1,26,Thursday,3,0
2017-07-20,735.98,2017,7,20,Thursday,3,0
2017-11-06,18.16,2017,11,6,Monday,0,0
2017-02-20,19.67,2017,2,20,Monday,0,0
2017-02-09,21.12,2017,2,9,Thursday,3,0
2017-04-30,23.24,2017,4,30,Sunday,6,1
2017-04-10,386.14,2017,4,10,Monday,0,0
2017-10-14,37.66,2017,10,14,Saturday,5,1
2017-12-22,1090.348,2017,12,22,Friday,4,0
2017-01-06,33.74,2017,1,6,Friday,4,0
2017-11-11,28.776,2017,11,11,Saturday,5,1
2017-04-08,440.31,2017,4,8,Saturday,5,1
2017-09-07,151.72,2017,9,7,Thursday,3,0
2017-04-25,13.904,2017,4,25,Tuesday,1,0
2017-02-13,35.73,2017,2,13,Monday,0,0
2017-10-14,46.36,2017,10,14,Saturday,5,1
2017-06-27,20.07,2017,6,27,Tuesday,1,0
2017-08-17,201.09,2017,8,17,Thursday,3,0
2017-06-20,4.464,2017,6,20,Tuesday,1,0
2017-10-27,261.536,2017,10,27,Friday,4,0
2017-04-27,139.58,2017,4,27,Thursday,3,0
2017-08-18,323.1,2017,8,18,Friday,4,0
2017-09-21,20.16,2017,9,21,Thursday,3,0
2017-04-20,478.416,2017,4,20,Thursday,3,0
2017-10-08,42.76,2017,10,8,Sunday,6,1
2017-01-01,954.902,2017,1,1,Sunday,6,1
2017-12-14,1843.402,2017,12,14,Thursday,3,0
2017-05-27,39.252,2017,5,27,Saturday,5,1
2017-04-30,62.96,2017,4,30,Sunday,6,1
2017-08-06,1077.47,2017,8,6,Sunday,6,1
2017-01-20,11.52,2017,1,20,Friday,4,0
2017-09-10,762.594,2017,9,10,Sunday,6,1
2017-03-16,445.44,2017,3,16,Thursday,3,0
2017-11-14,321.568,2017,11,14,Tuesday,1,0
2017-09-09,28.83,2017,9,9,Saturday,5,1
2017-09-28,2.655,2017,9,28,Thursday,3,0
2017-05-12,5.904,2017,5,12,Friday,4,0
2017-03-02,18.528,2017,3,2,Thursday,3,0
2017-10-01,6.672,2017,10,1,Sunday,6,1
2017-08-12,1057.168,2017,8,12,Saturday,5,1
2017-12-08,592.74,2017,12,8,Friday,4,0
2017-09-04,40.096,2017,9,4,Monday,0,0
2017-01-22,22.992,2017,1,22,Sunday,6,1
2017-10-30,321.39,2017,10,30,Monday,0,0
2017-12-04,61.568,2017,12,4,Monday,0,0
2017-12-10,437.65,2017,12,10,Sunday,6,1
2017-10-12,254.604,2017,10,12,Thursday,3,0
2017-10-07,85.52,2017,10,7,Saturday,5,1
2017-11-07,461.592,2017,11,7,Tuesday,1,0
2017-03-12,40.41,2017,3,12,Sunday,6,1
2017-10-30,481.472,2017,10,30,Monday,0,0
2017-09-08,116.832,2017,9,8,Friday,4,0
2017-11-09,3013.78,2017,11,9,Thursday,3,0
2017-10-02,37.208,2017,10,2,Monday,0,0
2017-10-12,1171.792,2017,10,12,Thursday,3,0
2017-01-15,12.7,2017,1,15,Sunday,6,1
2017-05-26,23.08,2017,5,26,Friday,4,0
2017-09-14,1770.19,2017,9,14,Thursday,3,0
2017-01-19,1370.535,2017,1,19,Thursday,3,0
2017-05-22,68.46,2017,5,22,Monday,0,0
2017-12-04,11.76,2017,12,4,Monday,0,0
2017-11-03,15.992,2017,11,3,Friday,4,0
2017-11-24,19.008,2017,11,24,Friday,4,0
2017-05-19,97.16,2017,5,19,Friday,4,0
2017-09-19,592.308,2017,9,19,Tuesday,1,0
2017-03-13,523.16,2017,3,13,Monday,0,0
2017-12-11,798.93,2017,12,11,Monday,0,0
2017-06-19,464.373,2017,6,19,Monday,0,0
2017-02-17,605.752,2017,2,17,Friday,4,0
2017-08-31,719.298,2017,8,31,Thursday,3,0
2017-11-12,26.72,2017,11,12,Sunday,6,1
2017-02-06,29.9,2017,2,6,Monday,0,0
2017-11-06,175.324,2017,11,6,Monday,0,0
2017-12-15,273.926,2017,12,15,Friday,4,0
2017-11-20,27.58,2017,11,20,Monday,0,0
2017-11-11,35.48,2017,11,11,Saturday,5,1
2017-03-20,2.91,2017,3,20,Monday,0,0
2017-10-21,909.12,2017,10,21,Saturday,5,1
2017-01-01,3.6,2017,1,1,Sunday,6,1
2017-04-30,9.78,2017,4,30,Sunday,6,1
2017-08-05,151.056,2017,8,5,Saturday,5,1
2017-01-19,6.0,2017,1,19,Thursday,3,0
2017-11-05,16.03,2017,11,5,Sunday,6,1
2017-01-09,274.491,2017,1,9,Monday,0,0
2017-02-13,90.64,2017,2,13,Monday,0,0
2017-11-06,5.78,2017,11,6,Monday,0,0
2017-03-31,205.3328,2017,3,31,Friday,4,0
2017-12-24,17.88,2017,12,24,Sunday,6,1
2017-10-15,14.73,2017,10,15,Sunday,6,1
2017-08-27,5.952,2017,8,27,Sunday,6,1
2017-12-02,631.176,2017,12,2,Saturday,5,1
2017-12-02,45.66,2017,12,2,Saturday,5,1
2017-07-07,252.0,2017,7,7,Friday,4,0
2017-11-25,48.87,2017,11,25,Saturday,5,1
2017-10-30,204.98,2017,10,30,Monday,0,0
2017-12-17,32.56,2017,12,17,Sunday,6,1
2017-12-22,839.43,2017,12,22,Friday,4,0
2017-04-13,901.2,2017,4,13,Thursday,3,0
2017-10-26,26.15,2017,10,26,Thursday,3,0
2017-11-26,152.074,2017,11,26,Sunday,6,1
2017-11-08,274.2,2017,11,8,Wednesday,2,0
2017-05-18,24.5,2017,5,18,Thursday,3,0
2017-03-08,668.54,2017,3,8,Wednesday,2,0
2017-08-21,866.4,2017,8,21,Monday,0,0
2017-03-02,107.648,2017,3,2,Thursday,3,0
2017-07-30,76.776,2017,7,30,Sunday,6,1
2017-03-10,61.876,2017,3,10,Friday,4,0
2017-06-16,228.28,2017,6,16,Friday,4,0
2017-03-25,1986.52,2017,3,25,Saturday,5,1
2017-09-09,6.368,2017,9,9,Saturday,5,1
2017-06-22,3.036,2017,6,22,Thursday,3,0
2017-11-26,265.408,2017,11,26,Sunday,6,1
2017-03-23,211.84,2017,3,23,Thursday,3,0
2016-12-31,38.376,2016,12,31,Saturday,5,1
2017-09-14,517.257,2017,9,14,Thursday,3,0
2017-03-21,64.384,2017,3,21,Tuesday,1,0
2017-10-22,64.38,2017,10,22,Sunday,6,1
2017-09-26,2.224,2017,9,26,Tuesday,1,0
2017-12-04,5.346,2017,12,4,Monday,0,0
2017-11-23,248.481,2017,11,23,Thursday,3,0
2017-12-18,233.532,2017,12,18,Monday,0,0
2017-12-30,3.024,2017,12,30,Saturday,5,1
2017-05-06,54.66,2017,5,6,Saturday,5,1
2017-08-07,2563.314,2017,8,7,Monday,0,0
2017-07-11,132.6,2017,7,11,Tuesday,1,0
2017-05-08,128.058,2017,5,8,Monday,0,0
2017-10-01,643.52,2017,10,1,Sunday,6,1
2017-12-05,497.044,2017,12,5,Tuesday,1,0
2017-06-26,526.45,2017,6,26,Monday,0,0
2017-04-23,17.104,2017,4,23,Sunday,6,1
2017-11-05,12.96,2017,11,5,Sunday,6,1
2017-01-20,207.846,2017,1,20,Friday,4,0
2017-01-30,604.768,2017,1,30,Monday,0,0
2017-08-26,64.96,2017,8,26,Saturday,5,1
2017-06-01,324.744,2017,6,1,Thursday,3,0
2017-11-21,55.176,2017,11,21,Tuesday,1,0
2017-11-16,132.36,2017,11,16,Thursday,3,0
2017-12-02,170.916,2017,12,2,Saturday,5,1
2017-11-11,181.86,2017,11,11,Saturday,5,1
2017-12-10,14.2,2017,12,10,Sunday,6,1
2017-10-05,63.824,2017,10,5,Thursday,3,0
2017-06-17,51.312,2017,6,17,Saturday,5,1
2017-04-08,2747.25,2017,4,8,Saturday,5,1
2017-04-04,383.84,2017,4,4,Tuesday,1,0
2017-09-17,830.24,2017,9,17,Sunday,6,1
2017-03-13,1358.866,2017,3,13,Monday,0,0
2017-12-07,127.984,2017,12,7,Thursday,3,0
2017-09-02,2255.868,2017,9,2,Saturday,5,1
2017-09-08,9.096,2017,9,8,Friday,4,0
2017-06-10,115.916,2017,6,10,Saturday,5,1
2017-06-04,8.64,2017,6,4,Sunday,6,1
2017-11-17,23.766,2017,11,17,Friday,4,0
2017-08-12,597.86,2017,8,12,Saturday,5,1
2017-11-09,215.976,2017,11,9,Thursday,3,0
2017-08-07,63.96,2017,8,7,Monday,0,0
2017-09-22,4749.327,2017,9,22,Friday,4,0
2017-10-16,124.75,2017,10,16,Monday,0,0
2017-06-04,103.968,2017,6,4,Sunday,6,1
2017-11-11,1158.12,2017,11,11,Saturday,5,1
2017-12-29,209.7,2017,12,29,Friday,4,0
2017-10-20,45.528,2017,10,20,Friday,4,0
2017-12-19,1665.62,2017,12,19,Tuesday,1,0
2017-12-18,5.76,2017,12,18,Monday,0,0
2017-10-20,199.17,2017,10,20,Friday,4,0
2017-11-19,138.696,2017,11,19,Sunday,6,1
2017-06-02,25.344,2017,6,2,Friday,4,0
2017-06-04,6.37,2017,6,4,Sunday,6,1
2017-12-10,19.104,2017,12,10,Sunday,6,1
2017-10-16,1893.786,2017,10,16,Monday,0,0
2017-06-24,2.88,2017,6,24,Saturday,5,1
2017-11-04,4.3,2017,11,4,Saturday,5,1
2017-02-17,702.8424,2017,2,17,Friday,4,0
2017-11-13,629.95,2017,11,13,Monday,0,0
2017-04-25,344.981,2017,4,25,Tuesday,1,0
2017-10-16,599.985,2017,10,16,Monday,0,0
2017-03-12,69.93,2017,3,12,Sunday,6,1
2017-01-07,3059.982,2017,1,7,Saturday,5,1
2017-10-19,16.68,2017,10,19,Thursday,3,0
2017-05-18,524.85,2017,5,18,Thursday,3,0
2017-11-27,656.22,2017,11,27,Monday,0,0
2017-11-09,163.55,2017,11,9,Thursday,3,0
2017-04-14,8.76,2017,4,14,Friday,4,0
2017-11-09,691.144,2017,11,9,Thursday,3,0
2017-05-07,79.99,2017,5,7,Sunday,6,1
2017-08-25,130.98,2017,8,25,Friday,4,0
2017-08-31,19.12,2017,8,31,Thursday,3,0
2017-09-10,2.78,2017,9,10,Sunday,6,1
2017-09-28,10.368,2017,9,28,Thursday,3,0
2017-12-04,74.352,2017,12,4,Monday,0,0
2017-04-26,1.988,2017,4,26,Wednesday,2,0
2017-03-18,23.832,2017,3,18,Saturday,5,1
2017-11-18,182.97,2017,11,18,Saturday,5,1
2017-09-24,829.83,2017,9,24,Sunday,6,1
2016-12-31,163.408,2016,12,31,Saturday,5,1
2017-11-13,163.96,2017,11,13,Monday,0,0
2017-01-21,383.992,2017,1,21,Saturday,5,1
2017-05-27,25.92,2017,5,27,Saturday,5,1
2017-11-12,10.56,2017,11,12,Sunday,6,1
2017-11-16,1126.294,2017,11,16,Thursday,3,0
2017-10-28,21.93,2017,10,28,Saturday,5,1
2017-05-05,34.5,2017,5,5,Friday,4,0
2017-09-19,4.842,2017,9,19,Tuesday,1,0
2017-12-02,2479.96,2017,12,2,Saturday,5,1
2017-08-11,477.51,2017,8,11,Friday,4,0
2017-01-29,136.2,2017,1,29,Sunday,6,1
2017-01-15,21.4,2017,1,15,Sunday,6,1
2017-04-28,15.232,2017,4,28,Friday,4,0
2017-10-29,46.96,2017,10,29,Sunday,6,1
2017-11-09,96.53,2017,11,9,Thursday,3,0
2017-03-05,839.25,2017,3,5,Sunday,6,1
2017-09-22,726.91,2017,9,22,Friday,4,0
2017-09-03,697.525,2017,9,3,Sunday,6,1
2017-05-25,29.84,2017,5,25,Thursday,3,0
2017-07-31,93.52,2017,7,31,Monday,0,0
2017-11-03,361.376,2017,11,3,Friday,4,0
2017-03-16,315.041,2017,3,16,Thursday,3,0
2017-08-06,161.14,2017,8,6,Sunday,6,1
2017-02-02,272.1,2017,2,2,Thursday,3,0
2017-05-28,129.832,2017,5,28,Sunday,6,1
2017-06-26,904.116,2017,6,26,Monday,0,0
2017-11-25,74.04,2017,11,25,Saturday,5,1
2017-12-25,191.984,2017,12,25,Monday,0,0
2017-09-03,108.4,2017,9,3,Sunday,6,1
2017-12-16,172.26,2017,12,16,Saturday,5,1
2017-04-06,8.1,2017,4,6,Thursday,3,0
2017-05-13,299.52,2017,5,13,Saturday,5,1
2017-11-10,341.96,2017,11,10,Friday,4,0
2017-05-14,1078.438,2017,5,14,Sunday,6,1
2017-01-20,160.776,2017,1,20,Friday,4,0
2017-09-03,5.96,2017,9,3,Sunday,6,1
2017-04-15,15.57,2017,4,15,Saturday,5,1
2017-01-23,100.922,2017,1,23,Monday,0,0
2017-08-27,2971.792,2017,8,27,Sunday,6,1
2017-09-22,30.9,2017,9,22,Friday,4,0
2017-04-10,14.77,2017,4,10,Monday,0,0
2017-07-11,1455.55,2017,7,11,Tuesday,1,0
2017-03-26,57.01,2017,3,26,Sunday,6,1
2017-03-18,537.544,2017,3,18,Saturday,5,1
2017-11-10,7.8,2017,11,10,Friday,4,0
2017-10-26,608.43,2017,10,26,Thursday,3,0
2017-11-24,7.78,2017,11,24,Friday,4,0
2017-03-13,7.992,2017,3,13,Monday,0,0
2017-09-25,278.23,2017,9,25,Monday,0,0
2017-12-11,608.552,2017,12,11,Monday,0,0
2017-09-25,130.568,2017,9,25,Monday,0,0
2017-10-09,10.816,2017,10,9,Monday,0,0
2017-08-01,1476.27,2017,8,1,Tuesday,1,0
2017-06-18,74.352,2017,6,18,Sunday,6,1
2017-09-22,1083.07,2017,9,22,Friday,4,0
2017-12-25,3.856,2017,12,25,Monday,0,0
2017-11-19,54.64,2017,11,19,Sunday,6,1
2017-08-18,23.18,2017,8,18,Friday,4,0
2017-05-04,502.474,2017,5,4,Thursday,3,0
2017-06-30,1584.866,2017,6,30,Friday,4,0
2017-09-15,35.56,2017,9,15,Friday,4,0
2017-08-18,9.912,2017,8,18,Friday,4,0
2017-08-27,120.576,2017,8,27,Sunday,6,1
2017-10-09,321.202,2017,10,9,Monday,0,0
2017-12-01,259.44,2017,12,1,Friday,4,0
2017-10-13,170.572,2017,10,13,Friday,4,0
2017-11-07,38.16,2017,11,7,Tuesday,1,0
2017-05-03,48.88,2017,5,3,Wednesday,2,0
2017-02-16,705.002,2017,2,16,Thursday,3,0
2017-08-07,79.992,2017,8,7,Monday,0,0
2017-09-24,79.0,2017,9,24,Sunday,6,1
2017-12-21,12.51,2017,12,21,Thursday,3,0
2017-12-25,400.39,2017,12,25,Monday,0,0
2017-06-26,239.97,2017,6,26,Monday,0,0
2017-08-03,16.52,2017,8,3,Thursday,3,0
2017-11-17,286.09,2017,11,17,Friday,4,0
2017-12-24,21.312,2017,12,24,Sunday,6,1
2017-09-07,7.857,2017,9,7,Thursday,3,0
2017-10-04,19.98,2017,10,4,Wednesday,2,0
2017-12-28,125.98,2017,12,28,Thursday,3,0
2017-11-10,26.352,2017,11,10,Friday,4,0
2017-03-02,676.716,2017,3,2,Thursday,3,0
2017-12-28,725.84,2017,12,28,Thursday,3,0
2017-12-18,18.704,2017,12,18,Monday,0,0
2017-11-24,223.58,2017,11,24,Friday,4,0
2017-05-23,70.148,2017,5,23,Tuesday,1,0
2017-11-02,23.85,2017,11,2,Thursday,3,0
2017-01-26,18.16,2017,1,26,Thursday,3,0
2017-06-30,1085.42,2017,6,30,Friday,4,0
2017-11-12,256.36,2017,11,12,Sunday,6,1
2017-01-30,129.3,2017,1,30,Monday,0,0
2017-11-12,47.1,2017,11,12,Sunday,6,1
2017-07-15,729.396,2017,7,15,Saturday,5,1
2017-02-18,287.326,2017,2,18,Saturday,5,1
2017-09-18,997.83,2017,9,18,Monday,0,0
2017-10-15,13.05,2017,10,15,Sunday,6,1
2017-12-28,134.524,2017,12,28,Thursday,3,0
2017-12-02,47.96,2017,12,2,Saturday,5,1
2017-07-11,8.67,2017,7,11,Tuesday,1,0
2017-09-15,295.056,2017,9,15,Friday,4,0
2017-11-26,12.84,2017,11,26,Sunday,6,1
2017-12-11,1.392,2017,12,11,Monday,0,0
2017-09-21,15.51,2017,9,21,Thursday,3,0
2017-11-13,728.968,2017,11,13,Monday,0,0
2017-06-17,3505.84,2017,6,17,Saturday,5,1
2017-08-03,183.372,2017,8,3,Thursday,3,0
2017-03-20,265.93,2017,3,20,Monday,0,0
2017-10-17,62.92,2017,10,17,Tuesday,1,0
2017-11-17,35.04,2017,11,17,Friday,4,0
2017-12-02,32.776,2017,12,2,Saturday,5,1
2017-06-22,50.415,2017,6,22,Thursday,3,0
2017-12-21,517.91,2017,12,21,Thursday,3,0
2017-04-07,235.44,2017,4,7,Friday,4,0
2017-08-17,3397.732,2017,8,17,Thursday,3,0
2017-04-11,241.81,2017,4,11,Tuesday,1,0
2017-07-15,336.993,2017,7,15,Saturday,5,1
2017-03-24,724.846,2017,3,24,Friday,4,0
2017-04-21,174.14,2017,4,21,Friday,4,0
2017-03-13,314.55,2017,3,13,Monday,0,0
2017-09-22,438.01,2017,9,22,Friday,4,0
2017-02-19,11.22,2017,2,19,Sunday,6,1
2017-11-24,983.172,2017,11,24,Friday,4,0
2017-03-19,8.94,2017,3,19,Sunday,6,1
2017-05-16,221.024,2017,5,16,Tuesday,1,0
2017-05-20,868.452,2017,5,20,Saturday,5,1
2017-11-17,10499.97,2017,11,17,Friday,4,0
2017-11-12,221.024,2017,11,12,Sunday,6,1
2017-04-20,44.4,2017,4,20,Thursday,3,0
2017-09-18,111.42,2017,9,18,Monday,0,0
2017-09-11,163.392,2017,9,11,Monday,0,0
2017-11-23,195.96,2017,11,23,Thursday,3,0
2017-12-01,183.82,2017,12,1,Friday,4,0
2017-04-24,1.81,2017,4,24,Monday,0,0
2017-05-23,171.288,2017,5,23,Tuesday,1,0
2017-11-23,4.36,2017,11,23,Thursday,3,0
2017-06-10,8.4,2017,6,10,Saturday,5,1
2017-10-21,512.064,2017,10,21,Saturday,5,1
2017-03-24,247.92,2017,3,24,Friday,4,0
2017-12-10,85.504,2017,12,10,Sunday,6,1
2017-11-02,95.66,2017,11,2,Thursday,3,0
2017-09-22,269.68,2017,9,22,Friday,4,0
2017-12-02,1271.17,2017,12,2,Saturday,5,1
2017-08-13,17.544,2017,8,13,Sunday,6,1
2017-07-25,298.116,2017,7,25,Tuesday,1,0
2017-09-03,109.704,2017,9,3,Sunday,6,1
2017-03-06,528.714,2017,3,6,Monday,0,0
2017-10-05,121.816,2017,10,5,Thursday,3,0
2017-05-06,59.2,2017,5,6,Saturday,5,1
2017-02-03,290.781,2017,2,3,Friday,4,0
2017-01-15,1958.544,2017,1,15,Sunday,6,1
2017-11-18,47.328,2017,11,18,Saturday,5,1
2017-05-21,538.02,2017,5,21,Sunday,6,1
2017-07-30,356.65,2017,7,30,Sunday,6,1
2017-11-06,831.368,2017,11,6,Monday,0,0
2017-11-11,25.5,2017,11,11,Saturday,5,1
2017-04-24,113.568,2017,4,24,Monday,0,0
2017-07-03,4150.972,2017,7,3,Monday,0,0
2017-03-05,375.71,2017,3,5,Sunday,6,1
2017-08-06,70.12,2017,8,6,Sunday,6,1
2017-11-02,19.44,2017,11,2,Thursday,3,0
2017-03-06,98.35,2017,3,6,Monday,0,0
2017-04-27,183.61,2017,4,27,Thursday,3,0
2017-12-11,873.811,2017,12,11,Monday,0,0
2017-08-03,175.71,2017,8,3,Thursday,3,0
2017-09-09,42.28,2017,9,9,Saturday,5,1
2017-11-24,518.868,2017,11,24,Friday,4,0
2017-10-12,674.872,2017,10,12,Thursday,3,0
2017-05-29,65.424,2017,5,29,Monday,0,0
2017-10-14,9.46,2017,10,14,Saturday,5,1
2017-11-19,2521.48,2017,11,19,Sunday,6,1
2017-05-04,2.313,2017,5,4,Thursday,3,0
2017-08-01,186.54,2017,8,1,Tuesday,1,0
2017-11-02,5.56,2017,11,2,Thursday,3,0
2017-07-10,41.91,2017,7,10,Monday,0,0
2017-04-22,254.352,2017,4,22,Saturday,5,1
2017-07-03,129.39,2017,7,3,Monday,0,0
2017-08-14,22.44,2017,8,14,Monday,0,0
2017-03-21,283.18,2017,3,21,Tuesday,1,0
2017-09-02,702.52,2017,9,2,Saturday,5,1
2017-10-12,39.984,2017,10,12,Thursday,3,0
2017-04-09,103.48,2017,4,9,Sunday,6,1
2017-12-24,37.93,2017,12,24,Sunday,6,1
2017-09-09,92.032,2017,9,9,Saturday,5,1
2017-02-04,32.67,2017,2,4,Saturday,5,1
2017-10-12,9.96,2017,10,12,Thursday,3,0
2017-06-15,146.89,2017,6,15,Thursday,3,0
2017-07-25,20.23,2017,7,25,Tuesday,1,0
2017-09-21,1.908,2017,9,21,Thursday,3,0
2017-12-14,134.91,2017,12,14,Thursday,3,0
2017-11-24,436.596,2017,11,24,Friday,4,0
2017-06-15,47.976,2017,6,15,Thursday,3,0
2017-09-25,39.9,2017,9,25,Monday,0,0
2017-12-24,286.14,2017,12,24,Sunday,6,1
2017-06-19,140.868,2017,6,19,Monday,0,0
2014-03-10,22.38,2014,3,10,Monday,0,0
2014-09-14,72.608,2014,9,14,Sunday,6,1
2014-05-09,235.77,2014,5,9,Friday,4,0
2014-12-13,94.428,2014,12,13,Saturday,5,1
2014-04-11,737.2,2014,4,11,Friday,4,0
2014-03-11,7.98,2014,3,11,Tuesday,1,0
2014-07-14,68.204,2014,7,14,Monday,0,0
2014-03-31,88.118,2014,3,31,Monday,0,0
2014-10-10,120.258,2014,10,10,Friday,4,0
2014-03-30,10.5,2014,3,30,Sunday,6,1
2014-05-23,79.638,2014,5,23,Friday,4,0
2014-08-02,886.28,2014,8,2,Saturday,5,1
2014-12-27,243.12,2014,12,27,Saturday,5,1
2014-09-19,5579.94,2014,9,19,Friday,4,0
2014-03-21,16.272,2014,3,21,Friday,4,0
2014-05-19,57.42,2014,5,19,Monday,0,0
2014-11-25,51.016,2014,11,25,Tuesday,1,0
2014-12-20,31.05,2014,12,20,Saturday,5,1
2014-06-08,170.352,2014,6,8,Sunday,6,1
2014-10-16,194.322,2014,10,16,Thursday,3,0
2014-02-12,129.568,2014,2,12,Wednesday,2,0
2014-12-26,8.69,2014,12,26,Friday,4,0
2014-11-29,25.06,2014,11,29,Saturday,5,1
2014-11-22,9.98,2014,11,22,Saturday,5,1
2014-04-23,2.502,2014,4,23,Wednesday,2,0
2014-08-23,19.44,2014,8,23,Saturday,5,1
2014-12-06,328.914,2014,12,6,Saturday,5,1
2014-09-25,340.3128,2014,9,25,Thursday,3,0
2014-06-20,475.42,2014,6,20,Friday,4,0
2014-12-10,455.632,2014,12,10,Wednesday,2,0
2014-03-30,129.3,2014,3,30,Sunday,6,1
2014-05-20,211.66,2014,5,20,Tuesday,1,0
2014-11-05,149.9,2014,11,5,Wednesday,2,0
2014-12-30,775.728,2014,12,30,Tuesday,1,0
2014-09-09,1299.99,2014,9,9,Tuesday,1,0
2014-08-26,158.61,2014,8,26,Tuesday,1,0
2014-09-08,51.184,2014,9,8,Monday,0,0
2014-05-27,17.46,2014,5,27,Tuesday,1,0
2014-06-21,425.67,2014,6,21,Saturday,5,1
2014-01-27,426.67,2014,1,27,Monday,0,0
2014-09-17,52.608,2014,9,17,Wednesday,2,0
2014-03-28,330.588,2014,3,28,Friday,4,0
2014-12-02,114.784,2014,12,2,Tuesday,1,0
2014-08-05,1217.38,2014,8,5,Tuesday,1,0
2014-04-06,281.852,2014,4,6,Sunday,6,1
2014-04-08,1215.92,2014,4,8,Tuesday,1,0
2014-09-12,787.85,2014,9,12,Friday,4,0
2014-07-23,1520.376,2014,7,23,Wednesday,2,0
2014-11-28,64.02,2014,11,28,Friday,4,0
2014-09-03,7.68,2014,9,3,Wednesday,2,0
2014-10-31,73.584,2014,10,31,Friday,4,0
2014-04-15,294.72,2014,4,15,Tuesday,1,0
2014-06-30,9.288,2014,6,30,Monday,0,0
2014-04-11,9.584,2014,4,11,Friday,4,0
2014-10-15,191.34,2014,10,15,Wednesday,2,0
2014-12-12,210.392,2014,12,12,Friday,4,0
2014-11-19,1271.42,2014,11,19,Wednesday,2,0
2014-12-14,403.114,2014,12,14,Sunday,6,1
2014-11-03,89.97,2014,11,3,Monday,0,0
2014-03-14,1139.92,2014,3,14,Friday,4,0
2014-11-08,333.576,2014,11,8,Saturday,5,1
2014-10-11,483.336,2014,10,11,Saturday,5,1
2014-09-14,31.408,2014,9,14,Sunday,6,1
2014-03-03,362.242,2014,3,3,Monday,0,0
2014-04-04,7.184,2014,4,4,Friday,4,0
2014-03-22,16.28,2014,3,22,Saturday,5,1
2014-06-23,23.12,2014,6,23,Monday,0,0
2014-05-25,104.92,2014,5,25,Sunday,6,1
2014-03-18,3247.158,2014,3,18,Tuesday,1,0
2014-09-09,91.488,2014,9,9,Tuesday,1,0
2014-03-07,107.648,2014,3,7,Friday,4,0
2014-10-01,4.71,2014,10,1,Wednesday,2,0
2014-09-27,685.9,2014,9,27,Saturday,5,1
2014-12-31,475.944,2014,12,31,Wednesday,2,0
2014-10-10,255.85,2014,10,10,Friday,4,0
2014-11-04,2.94,2014,11,4,Tuesday,1,0
2014-09-20,617.7,2014,9,20,Saturday,5,1
2014-11-29,12.624,2014,11,29,Saturday,5,1
2014-09-23,519.983,2014,9,23,Tuesday,1,0
2014-06-07,12.462,2014,6,7,Saturday,5,1
2014-05-23,231.16,2014,5,23,Friday,4,0
2014-09-21,2046.354,2014,9,21,Sunday,6,1
2014-11-01,733.56,2014,11,1,Saturday,5,1
2014-02-24,55.672,2014,2,24,Monday,0,0
2014-03-28,1190.84,2014,3,28,Friday,4,0
2014-12-24,1461.172,2014,12,24,Wednesday,2,0
2014-07-07,241.194,2014,7,7,Monday,0,0
2014-09-02,72.69,2014,9,2,Tuesday,1,0
2014-09-10,9.64,2014,9,10,Wednesday,2,0
2014-11-16,37.296,2014,11,16,Sunday,6,1
2014-11-07,146.688,2014,11,7,Friday,4,0
2014-03-10,719.576,2014,3,10,Monday,0,0
